day_index,date,model,method,complete,completed_utc,feasibility_tolerance_mw,fica.gurobi_runtime_seconds,fica.objective,fica.status,fica.training_JCC,fica.wall_seconds,independent_5000_validation.balance_jcc,independent_5000_validation.balance_violation.maximum_mw,independent_5000_validation.balance_violation.mean_mw,independent_5000_validation.balance_violation.p95_mw,independent_5000_validation.balance_violation.p99_mw,independent_5000_validation.generation_jcc,independent_5000_validation.generation_violation.maximum_mw,independent_5000_validation.generation_violation.mean_mw,independent_5000_validation.generation_violation.p95_mw,independent_5000_validation.generation_violation.p99_mw,independent_5000_validation.joint_jcc,independent_5000_validation.joint_jcc_definition,independent_5000_validation.joint_jcc_wilson_95_interval,independent_5000_validation.joint_satisfied_count,independent_5000_validation.line_flow_jcc,independent_5000_validation.line_flow_violation.maximum_mw,independent_5000_validation.line_flow_violation.mean_mw,independent_5000_validation.line_flow_violation.p95_mw,independent_5000_validation.line_flow_violation.p99_mw,independent_5000_validation.ramping_jcc,independent_5000_validation.ramping_violation.maximum_mw,independent_5000_validation.ramping_violation.mean_mw,independent_5000_validation.ramping_violation.p95_mw,independent_5000_validation.ramping_violation.p99_mw,independent_5000_validation.realized_cost.mean,independent_5000_validation.realized_cost.median,independent_5000_validation.realized_cost.q05,independent_5000_validation.realized_cost.q95,independent_5000_validation.realized_cost.standard_deviation,independent_5000_validation.scenario_count,real_trajectory.absolute_agc_energy_mwh,real_trajectory.balance.feasible,real_trajectory.balance.max_violation_mw,real_trajectory.balance.mean_positive_violation_mw,real_trajectory.balance.minimum_margin_mw,real_trajectory.balance.p95_positive_violation_mw,real_trajectory.balance.sum_violation_mw,real_trajectory.balance.violating_elements,real_trajectory.balance.violating_hours,real_trajectory.generation.feasible,real_trajectory.generation.max_violation_mw,real_trajectory.generation.mean_positive_violation_mw,real_trajectory.generation.minimum_margin_mw,real_trajectory.generation.p95_positive_violation_mw,real_trajectory.generation.sum_violation_mw,real_trajectory.generation.violating_elements,real_trajectory.generation.violating_hours,real_trajectory.joint_feasible,real_trajectory.line_flow.feasible,real_trajectory.line_flow.max_violation_mw,real_trajectory.line_flow.mean_positive_violation_mw,real_trajectory.line_flow.minimum_margin_mw,real_trajectory.line_flow.p95_positive_violation_mw,real_trajectory.line_flow.sum_violation_mw,real_trajectory.line_flow.violating_elements,real_trajectory.line_flow.violating_hours,real_trajectory.maximum_absolute_total_wind_error_mw,real_trajectory.maximum_agc_adjustment_mw,real_trajectory.mean_absolute_total_wind_error_mw,real_trajectory.ramping.feasible,real_trajectory.ramping.max_violation_mw,real_trajectory.ramping.mean_positive_violation_mw,real_trajectory.ramping.minimum_margin_mw,real_trajectory.ramping.p95_positive_violation_mw,real_trajectory.ramping.sum_violation_mw,real_trajectory.ramping.violating_elements,real_trajectory.ramping.violating_hours,real_trajectory.realized_cost,real_trajectory.realized_minus_scheduled_cost,real_trajectory.scheduled_cost,selection.candidate_count,selection.candidate_scenarios_violating_initial_policy,selection.candidate_seed,selection.core_count,selection.core_seed,selection.forecast_source,selection.maximum_witness_budget,selection.name,selection.scenario_seed,selection.uses_observation,selection.witness_count,selection.witness_diagnostics.generation_lower.active_constraints,selection.witness_diagnostics.generation_lower.unique_witnesses,selection.witness_diagnostics.generation_lower.violating_candidates,selection.witness_diagnostics.generation_upper.active_constraints,selection.witness_diagnostics.generation_upper.unique_witnesses,selection.witness_diagnostics.generation_upper.violating_candidates,selection.witness_diagnostics.line_lower.active_constraints,selection.witness_diagnostics.line_lower.unique_witnesses,selection.witness_diagnostics.line_lower.violating_candidates,selection.witness_diagnostics.line_upper.active_constraints,selection.witness_diagnostics.line_upper.unique_witnesses,selection.witness_diagnostics.line_upper.violating_candidates,selection.witness_diagnostics.ramp_lower.active_constraints,selection.witness_diagnostics.ramp_lower.unique_witnesses,selection.witness_diagnostics.ramp_lower.violating_candidates,selection.witness_diagnostics.ramp_upper.active_constraints,selection.witness_diagnostics.ramp_upper.unique_witnesses,selection.witness_diagnostics.ramp_upper.violating_candidates
18,2013-01-17T01:00:00.000000000,STDE-CDM,Initial-200,True,2026-07-27T12:50:08.342748+00:00,0.0001,190.79984998703003,698334.6191614,2,1.0,202.28281141800107,1.0,3.433227595905919e-05,3.433227553277902e-05,3.433227573168551e-05,3.433227573168551e-05,0.914,14.876103637165286,0.23191487147888956,1.374078864336586,6.172552811359317,0.8992,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.8905462023876589,0.9072408643794325]",4496,1.0,0.0,0.0,0.0,0.0,0.9436,11.41581577654135,0.10400667862706237,0.20396912196216305,3.2576697932283096,693655.8976636952,692891.099844306,664967.4757463036,725154.8500927113,18235.885217388168,5000,1502.3317966461186,True,0.0,0.0,5.803832985075133e-05,0.0,0.0,0,0,False,15.835669425200145,6.804954088517929,-15.835669425200145,15.619716216745221,170.12385221294824,25,5,False,True,0.0,0.0,58.37033845950123,0.0,0.0,0,0,250.98793029785156,37.884011151812715,62.5971565246582,False,3.4013270320058098,2.5440229178777107,-3.4013270320058098,3.3702377444677194,10.176091671510843,4,2,746651.7742208807,48317.15505948092,698334.6191613998,,,,,,spatiotemporal expert joint forecast head,,native-center direct paired random 200,20260743,False,,,,,,,,,,,,,,,,,,,
18,2013-01-17T01:00:00.000000000,STDE-CDM,Witness-200,True,2026-07-27T12:53:39.558070+00:00,0.0001,198.8569848537445,701045.9721047955,2,1.0,210.6098203520014,1.0,3.433227573168551e-05,3.433227542491295e-05,3.4332275617998675e-05,3.433227573168551e-05,0.9964,6.973811460311609,0.009288573553926727,0.0,0.0,0.9958,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9935875211616506,0.9972512255896618]",4979,1.0,0.0,0.0,0.0,0.0,0.9988,1.386592768022119,0.0007470331163256084,0.0,0.0,696357.5255730589,695582.8238480624,667639.6488128187,727929.5093410963,18267.139369975037,5000,1502.3317966458535,True,0.0,0.0,5.8038330078125005e-05,0.0,0.0,0,0,False,0.6661731969412372,0.3717720897552384,-0.6661731969412372,0.6311676954498423,6.320125525839053,17,2,False,True,0.0,0.0,73.67821972791226,0.0,0.0,0,0,250.98793029785156,25.439852532219973,62.5971565246582,False,0.08035243520228263,0.08035243520228263,-0.08035243520228263,0.08035243520228263,0.08035243520228263,1,1,749544.0113692017,48498.03926440643,701045.9721047953,6000,643,40260743,145,50260743,spatiotemporal expert joint forecast head,100,native-center constraint witnesses plus uniform core,,False,55,144,20,283,143,18,291,0,0,0,0,0,0,37,22,225,33,13,132
19,2012-03-20T01:00:00.000000000,Joint-CLDM,Initial-200,True,2026-07-27T12:57:47.755027+00:00,0.0001,225.04196310043335,614957.2443415703,2,1.0,236.83848755399958,1.0,3.4332275617998675e-05,3.4332275229235164e-05,3.4332275390625e-05,3.4332275617998675e-05,0.9176,16.54101362678442,0.22622206380112392,1.2578087068656951,5.721002876063569,0.913,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9048675785284555,0.9204982996649533]",4565,1.0,0.0,0.0,0.0,0.0,0.9688,8.433010723901749,0.04767781820772933,0.0,1.6076122470662415,618055.226570724,617027.0599370592,588750.6448489181,652682.5613391413,19696.986254220963,5000,681.0139961242652,True,0.0,0.0,5.803832985075133e-05,0.0,0.0,0,0,True,0.0,0.0,1.2785456400088222,0.0,0.0,0,0,True,True,0.0,0.0,94.66603698621475,0.0,0.0,0,0,65.90283203125,8.443872463743745,28.375581741333008,True,0.0,0.0,1.2785461323235445,0.0,0.0,0,0,610996.7210033666,-3960.5233382030856,614957.2443415697,,,,,,Joint CLDM distribution expert,,native-center direct paired random 200,20260744,False,,,,,,,,,,,,,,,,,,,
19,2012-03-20T01:00:00.000000000,Joint-CLDM,Witness-200,True,2026-07-27T13:01:25.230580+00:00,0.0001,205.2277479171753,618393.2292010213,2,1.0,216.8735171770022,1.0,3.4332275617998675e-05,3.433227518335116e-05,3.4332275390625e-05,3.4332275390625e-05,0.9966,3.857149734423409,0.00489519531575843,0.0,0.0,0.996,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9938293823893419,0.9974090572811926]",4980,1.0,0.0,0.0,0.0,0.0,0.999,3.862367581747751,0.001171898584503056,0.0,0.0,621507.9882395027,620470.7073341941,592159.8310598508,656222.6273493599,19734.717056769183,5000,681.0139961244842,True,0.0,0.0,5.8038330078125005e-05,0.0,0.0,0,0,True,0.0,0.0,1.2553409399770068,0.0,0.0,0,0,True,True,0.0,0.0,94.11150727759153,0.0,0.0,0,0,65.90283203125,6.708052296243391,28.375581741333008,True,0.0,0.0,4.01555021350903,0.0,0.0,0,0,614357.8867925603,-4035.3424084604485,618393.2292010208,6000,518,40260744,149,50260744,Joint CLDM distribution expert,100,native-center constraint witnesses plus uniform core,,False,51,180,22,218,170,22,279,0,0,0,0,0,0,23,14,110,32,9,87
19,2012-03-20T01:00:00.000000000,STDE-CDM,Initial-200,True,2026-07-27T13:05:17.887933+00:00,0.0001,220.68089389801025,591670.546783478,2,1.0,232.24256910899567,1.0,4.577636957492359e-05,4.5776367427106376e-05,4.5776367983307864e-05,4.5776368438055215e-05,0.9138,13.852224656119482,0.21310698355676713,1.250321358746369,5.701656818838719,0.9078,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.899464835408431,0.9155090268852061]",4539,1.0,0.0,0.0,0.0,0.0,0.9696,7.56131880713891,0.03995938595302717,0.0,1.401250419627682,610320.8357802607,609298.327673061,583340.426903699,641216.1058776665,17715.22075236125,5000,857.0989418028978,True,0.0,0.0,6.185302143203444e-05,0.0,0.0,0,0,True,0.0,0.0,1.1586592122641832,0.0,0.0,0,0,True,True,0.0,0.0,95.0455978932885,0.0,0.0,0,0,92.21467590332031,14.465708156054557,35.71245574951172,True,0.0,0.0,1.158659932779866,0.0,0.0,0,0,610718.8174893828,19048.27070590516,591670.5467834777,,,,,,spatiotemporal expert joint forecast head,,native-center direct paired random 200,20260744,False,,,,,,,,,,,,,,,,,,,
19,2012-03-20T01:00:00.000000000,STDE-CDM,Witness-200,True,2026-07-27T13:09:12.840284+00:00,0.0001,222.68077111244202,594520.1653840062,2,1.0,234.3544277990004,1.0,4.577636730118684e-05,4.5776367161283815e-05,4.577636730118684e-05,4.577636730118684e-05,0.9956,7.793286408369632,0.008621970454832737,0.0,0.0,0.9942,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9916826613678198,0.9959585420297168]",4971,1.0,0.0,0.0,0.0,0.0,0.996,6.381670043035719,0.00473238570576992,0.0,0.0,613026.8377980223,612052.3960740699,586169.2360406888,643818.7398613355,17648.877350893606,5000,857.0989418029786,True,0.0,0.0,6.185302734375e-05,0.0,0.0,0,0,True,0.0,0.0,1.2299526690972264,0.0,0.0,0,0,True,True,0.0,0.0,94.63117885932364,0.0,0.0,0,0,92.21467590332031,10.683029012146381,35.71245574951172,True,0.0,0.0,4.107406336306761,0.0,0.0,0,0,613171.7518263112,18651.586442305474,594520.1653840058,6000,573,40260744,154,50260744,spatiotemporal expert joint forecast head,100,native-center constraint witnesses plus uniform core,,False,46,160,22,251,155,17,292,0,0,0,0,0,0,32,14,99,22,9,92
20,2013-08-30T01:00:00.000000000,Joint-CLDM,Initial-200,True,2026-07-27T13:12:36.775091+00:00,0.0001,180.9702069759369,783882.3970655997,2,1.0,192.6140862730026,1.0,2.6702880973061838e-05,2.670288069377875e-05,2.6702880859375e-05,2.6702880859375e-05,0.9028,19.430369042508765,0.21618174504508333,1.536572636641747,5.2220516397587975,0.8864,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.8773061005445777,0.8949006193923064]",4432,1.0,0.0,0.0,0.0,0.0,0.9496,7.301652509433197,0.06993746147825435,0.0114677884687103,1.9804458976168655,780409.817825566,779593.3059648809,745604.5790587203,818607.4809283566,22343.210797615127,5000,1545.3636198043823,True,0.0,0.0,6.566772472306184e-05,0.0,0.0,0,0,False,12.567113767754385,7.382419383794902,-12.567113767754385,12.271452708822462,147.64838767589805,20,3,False,True,0.0,0.0,62.00521200091676,0.0,0.0,0,0,212.43161010742188,33.3213423302078,64.39015197753906,False,0.6836042153241628,0.6836042153241628,-0.6836042153241628,0.6836042153241628,0.6836042153241628,1,1,842565.3700124993,58682.972946900176,783882.3970655991,,,,,,Joint CLDM distribution expert,,native-center direct paired random 200,20260745,False,,,,,,,,,,,,,,,,,,,
20,2013-08-30T01:00:00.000000000,Joint-CLDM,Witness-200,True,2026-07-27T13:15:54.958658+00:00,0.0001,186.01477599143982,786924.6611511364,2,1.0,197.59565579300397,1.0,2.670288131412235e-05,2.6702880812808872e-05,2.6702881086748675e-05,2.6702881086748675e-05,0.9974,2.7547355751778753,0.002663660943071348,0.0,0.0,0.9974,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9955564171049373,0.9984798730001511]",4987,1.0,0.0,0.0,0.0,0.0,0.9992,1.7055266967395966,0.0005770609238504221,0.0,0.0,783461.291639323,782695.1690534777,748871.6426733007,821454.9366624074,22278.761694440625,5000,1545.363619804382,True,0.0,0.0,6.5667724609375e-05,0.0,0.0,0,0,False,2.885229906575539,1.3478514136093271,-2.885229906575539,2.8130157154156916,20.217771204139908,15,2,False,True,0.0,0.0,71.53612742162949,0.0,0.0,0,0,212.43161010742188,25.30011643741897,64.39015197753906,True,0.0,0.0,3.7101652250258788,0.0,0.0,0,0,845971.1450673086,59046.48391617241,786924.6611511362,6000,708,40260745,142,50260745,Joint CLDM distribution expert,100,native-center constraint witnesses plus uniform core,,False,58,171,21,332,154,22,285,0,0,0,0,0,0,30,19,126,40,17,236
20,2013-08-30T01:00:00.000000000,STDE-CDM,Initial-200,True,2026-07-27T13:19:26.135193+00:00,0.0001,199.2907359600067,783797.4991592537,2,1.0,210.7881148239976,1.0,2.288818416218419e-05,2.2888183730697165e-05,2.2888183934810513e-05,2.2888183934810513e-05,0.9044,17.053270211689263,0.18456693242078717,1.2406671824505047,4.468768315691822,0.8914,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.8824734868800698,0.8997255560373639]",4457,1.0,0.0,0.0,0.0,0.0,0.9524,6.427020474215613,0.06457753852259987,0.0,1.9531915195394327,779244.2453655262,778773.846822919,747827.5096003948,813037.8118430725,20295.184125405427,5000,1575.7878913879545,True,0.0,0.0,7.329711902693817e-05,0.0,0.0,0,0,False,16.689692240225114,8.75201085306938,-16.689692240225114,16.57033115586291,218.8002713267345,25,4,False,True,0.0,0.0,57.60878777307097,0.0,0.0,0,0,213.86619567871094,36.1222554603932,65.65782928466797,True,0.0,0.0,2.948931112571522,0.0,0.0,0,0,841880.266710201,58082.76755094784,783797.4991592532,,,,,,spatiotemporal expert joint forecast head,,native-center direct paired random 200,20260745,False,,,,,,,,,,,,,,,,,,,
20,2013-08-30T01:00:00.000000000,STDE-CDM,Witness-200,True,2026-07-27T13:22:42.890739+00:00,0.0001,184.54060196876526,786259.6403404258,2,1.0,196.17712083299557,1.0,2.2888305693413713e-05,2.2888192247432927e-05,2.288824896368169e-05,2.2888272385444e-05,0.998,2.3078704102247087,0.002207217396999372,0.0,0.0,0.9976,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9958094485807385,0.9986265344435719]",4988,1.0,0.0,0.0,0.0,0.0,0.9992,2.0821967249102116,0.0009383277528648392,0.0,0.0,781742.1275594165,781235.1254345998,750394.0020636822,815426.5416462183,20257.41534314207,5000,1575.787891388862,True,0.0,0.0,7.329710311078089e-05,0.0,0.0,0,0,False,7.162407126158705,5.005295022333861,-7.162407126158705,7.019688410493917,80.08472035734178,16,2,False,True,0.0,0.0,67.26078904074896,0.0,0.0,0,0,213.86619567871094,28.95908209657607,65.65782928466797,True,0.0,0.0,5.64603218795358,0.0,0.0,0,0,844747.5278903599,58487.88754993433,786259.6403404255,6000,665,40260745,150,50260745,spatiotemporal expert joint forecast head,100,native-center constraint witnesses plus uniform core,,False,50,156,21,304,146,22,268,0,0,0,0,0,0,23,13,114,31,13,199
21,2013-12-29T01:00:00.000000000,Joint-CLDM,Initial-200,True,2026-07-27T13:26:18.400526+00:00,0.0001,192.4212520122528,935364.9112114487,2,1.0,204.15388305099623,1.0,1.0967255320792901e-05,1.0967254984598184e-05,1.0967255093419226e-05,1.0967255320792901e-05,0.8964,22.27931761049628,0.3386617059975376,2.1429120441768443,8.4290273258909,0.8922,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.8833007920956387,0.9004970224986831]",4461,1.0,0.0,0.0,0.0,0.0,0.9664,12.168961715154875,0.08586157691642815,0.0,2.985493828452076,929815.0115182167,931038.1561930535,897637.8321667854,957723.7013437948,18298.262654163864,5000,378.1733248233808,True,0.0,0.0,7.711181629256317e-05,0.0,0.0,0,0,True,0.0,0.0,1.0931312579634351,0.0,0.0,0,0,True,True,0.0,0.0,73.8937788787199,0.0,0.0,0,0,52.34601593017578,8.782406204822474,15.757222175598145,True,0.0,0.0,1.0931315271647186,0.0,0.0,0,0,931924.1357579463,-3440.775453502196,935364.9112114485,,,,,,Joint CLDM distribution expert,,native-center direct paired random 200,20260746,False,,,,,,,,,,,,,,,,,,,
21,2013-12-29T01:00:00.000000000,Joint-CLDM,Witness-200,True,2026-07-27T13:29:39.326941+00:00,0.0001,188.69793701171875,937911.1143953,2,1.0,200.35725904900028,1.0,1.0967255548166577e-05,1.096725472793878e-05,1.0967255093419226e-05,1.0967255320792901e-05,0.9988,3.0953325268573613,0.0020306197377367202,0.0,0.0,0.9986,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9971127802223824,0.999321667398038]",4993,1.0,0.0,0.0,0.0,0.0,0.9992,2.786009632271451,0.0011864131739452405,0.0,0.0,932450.7152522373,933714.7206729874,900678.8393754808,960044.6046106771,18077.47971939946,5000,378.17332482338117,True,0.0,0.0,7.711181606518949e-05,0.0,0.0,0,0,True,0.0,0.0,1.1992208426833209,0.0,0.0,0,0,True,True,0.0,0.0,74.105958069959,0.0,0.0,0,0,52.34601593017578,6.735860221328025,15.757222175598145,True,0.0,0.0,3.122615603930214,0.0,0.0,0,0,934578.296791407,-3332.8176038925303,937911.1143952996,6000,680,40260746,151,50260746,Joint CLDM distribution expert,100,native-center constraint witnesses plus uniform core,,False,49,135,21,421,97,18,244,0,0,0,0,0,0,21,10,72,39,18,146
21,2013-12-29T01:00:00.000000000,STDE-CDM,Initial-200,True,2026-07-27T13:33:10.322816+00:00,0.0001,199.0333387851715,936650.1632895216,2,1.0,210.6198483449989,1.0,9.536743277749338e-06,9.536742963382494e-06,9.536743050375662e-06,9.5367431640625e-06,0.8964,26.743219755244876,0.34855320585294264,2.2041456887298927,8.59808086929721,0.892,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.8830939519506444,0.9003041697244554]",4460,1.0,0.0,0.0,0.0,0.0,0.9654,18.107938487230715,0.08424729685329384,0.0,3.0201302600719657,933663.6284385463,934656.1873162147,903957.6925275762,960054.3918611723,17077.390044555592,5000,389.11305046081617,True,0.0,0.0,8.474121071012633e-05,0.0,0.0,0,0,True,0.0,0.0,1.0745441993169607,0.0,0.0,0,0,True,True,0.0,0.0,73.85660475488473,0.0,0.0,0,0,71.99189758300781,12.820955453325354,16.213043212890625,True,0.0,0.0,1.0745442380594206,0.0,0.0,0,0,931430.9420274695,-5219.2212620516075,936650.1632895211,,,,,,spatiotemporal expert joint forecast head,,native-center direct paired random 200,20260746,False,,,,,,,,,,,,,,,,,,,
21,2013-12-29T01:00:00.000000000,STDE-CDM,Witness-200,True,2026-07-27T13:36:41.428873+00:00,0.0001,198.84995698928833,939095.0958381556,2,1.0,210.55615347999992,1.0,9.536749871585926e-06,9.536742411341947e-06,9.536746006233443e-06,9.536747712672878e-06,0.9982,7.513783693429694,0.0028484506093711774,0.0,0.0,0.9982,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9965823552896695,0.9990527064923067]",4991,1.0,0.0,0.0,0.0,0.0,0.9994,4.429525433918908,0.0011304895967133072,0.0,0.0,936130.1814296547,937067.0674800035,906811.4447572,962170.847345128,16873.13032848861,5000,389.11305046080395,True,0.0,0.0,8.474120627633966e-05,0.0,0.0,0,0,True,0.0,0.0,1.1814038845770973,0.0,0.0,0,0,True,True,0.0,0.0,74.07032414306545,0.0,0.0,0,0,71.99189758300781,8.846955150674155,16.213043212890625,True,0.0,0.0,2.1095346107865574,0.0,0.0,0,0,933958.3957970412,-5136.700041113654,939095.0958381549,6000,679,40260746,149,50260746,spatiotemporal expert joint forecast head,100,native-center constraint witnesses plus uniform core,,False,51,122,20,425,87,16,230,0,0,0,0,0,0,23,10,78,33,19,157
22,2013-11-05T01:00:00.000000000,Joint-CLDM,Initial-200,True,2026-07-27T13:40:21.116799+00:00,0.0001,196.67970299720764,851167.2285497654,2,1.0,208.3829206139999,1.0,2.6702889726948342e-05,2.6702880765105874e-05,2.6702885179474833e-05,2.6702886998464237e-05,0.9028,18.92148998001041,0.30867856709817254,2.123099945158414,7.280604557148619,0.8952,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.8864045189535809,0.9033886894290707]",4476,1.0,0.0,0.0,0.0,0.0,0.9548,9.80275943294501,0.07975974937653928,0.0,2.799873436953516,844591.7006702397,844675.7728470985,810692.4913379599,879111.6328396077,20986.59815239545,5000,559.9554805756021,True,0.0,0.0,6.566772574624338e-05,0.0,0.0,0,0,True,0.0,0.0,0.0916427001033,0.0,0.0,0,0,True,True,0.0,0.0,74.7237150044914,0.0,0.0,0,0,73.18232727050781,8.769115396494765,23.33147621154785,True,0.0,0.0,1.0238466528717467,0.0,0.0,0,0,874347.3395070056,23180.11095724057,851167.2285497651,,,,,,Joint CLDM distribution expert,,native-center direct paired random 200,20260747,False,,,,,,,,,,,,,,,,,,,
22,2013-11-05T01:00:00.000000000,Joint-CLDM,Witness-200,True,2026-07-27T13:43:36.679054+00:00,0.0001,183.30145812034607,853326.2351125666,2,1.0,194.9734893260029,1.0,2.6702880859375e-05,2.670288060230632e-05,2.6702880859375e-05,2.6702880859375e-05,0.9958,9.010565759517407,0.009590550231481783,0.0,0.0,0.9946,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9921545307177468,0.9962860585182338]",4973,1.0,0.0,0.0,0.0,0.0,0.9962,8.550161909189637,0.006823477418828418,0.0,0.0,846772.9109596766,846852.6874591727,812921.6520426598,881345.0358346483,20960.235971574515,5000,559.9554805851108,True,0.0,0.0,6.5667724609375e-05,0.0,0.0,0,0,True,0.0,0.0,1.0401998285683405,0.0,0.0,0,0,True,True,0.0,0.0,75.24870951326488,0.0,0.0,0,0,73.18232727050781,7.470276270580481,23.33147621154785,True,0.0,0.0,1.5409266953659575,0.0,0.0,0,0,876550.0425473953,23223.80743482907,853326.2351125663,6000,645,40260747,157,50260747,Joint CLDM distribution expert,100,native-center constraint witnesses plus uniform core,,False,43,113,16,306,106,15,280,0,0,0,0,0,0,42,21,241,14,9,41
22,2013-11-05T01:00:00.000000000,STDE-CDM,Initial-200,True,2026-07-27T13:47:17.404771+00:00,0.0001,208.75488305091858,814023.5851195443,2,1.0,220.33846563399857,1.0,2.288818404849735e-05,2.288818382758109e-05,2.288818404849735e-05,2.288818404849735e-05,0.9124,13.642376747011397,0.23974956191727462,1.4079002904199034,6.0156926921580585,0.9032,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.8946919376949022,0.9110889874566291]",4516,1.0,0.0,0.0,0.0,0.0,0.9634,8.81358735846634,0.07077726376857933,0.0,2.684363284668834,832973.0795548626,832987.8969478563,799879.2326450173,866516.4516622123,20563.748811245154,5000,1427.7881879806523,True,0.0,0.0,6.948242210237368e-05,0.0,0.0,0,0,True,0.0,0.0,0.25224835712845106,0.0,0.0,0,0,True,True,0.0,0.0,74.63667039018708,0.0,0.0,0,0,138.12307739257812,16.339186752566874,59.49116897583008,True,0.0,0.0,1.008300623279439,0.0,0.0,0,0,874448.4395347373,60424.85441519332,814023.585119544,,,,,,spatiotemporal expert joint forecast head,,native-center direct paired random 200,20260747,False,,,,,,,,,,,,,,,,,,,
22,2013-11-05T01:00:00.000000000,STDE-CDM,Witness-200,True,2026-07-27T13:51:01.546873+00:00,0.0001,211.80228304862976,815667.08987951,2,1.0,223.55035481099912,1.0,2.288818404849735e-05,2.288818364850158e-05,2.2888183821123675e-05,2.2888183821123675e-05,0.9932,4.563580307470312,0.011378116536185381,0.0,0.0,0.992,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.989125263011231,0.9941193182748636]",4960,1.0,0.0,0.0,0.0,0.0,0.9972,5.500456303641894,0.0049143497646778455,0.0,0.0,834631.9915192352,834637.0590063417,801727.5324152552,868167.5688726206,20531.984003147078,5000,1427.7881879806519,True,0.0,0.0,6.948242210237368e-05,0.0,0.0,0,0,True,0.0,0.0,0.9703196776113074,0.0,0.0,0,0,True,True,0.0,0.0,75.20871161727652,0.0,0.0,0,0,138.12307739257812,14.310421791394301,59.49116897583008,True,0.0,0.0,1.649356971126661,0.0,0.0,0,0,876073.4458033629,60406.35592385335,815667.0898795095,6000,557,40260747,160,50260747,spatiotemporal expert joint forecast head,100,native-center constraint witnesses plus uniform core,,False,40,117,17,255,92,15,247,0,0,0,0,0,0,33,17,197,16,9,24
23,2012-06-11T01:00:00.000000000,Joint-CLDM,Initial-200,True,2026-07-27T13:54:41.096062+00:00,0.0001,196.5503430366516,764887.2211101345,2,1.0,208.23774785600108,1.0,2.2888185185365728e-05,2.2888183764189306e-05,2.2888184275871026e-05,2.2888184503244702e-05,0.9292,17.59798429363322,0.20375198547188436,0.8276755103098815,5.991749379297783,0.9238,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9161161747786913,0.9308331210527047]",4619,1.0,0.0,0.0,0.0,0.0,0.9784,9.536208728722912,0.042591416667357475,0.0,1.6194864308224546,763094.7896234965,762173.8504315485,729597.5723871735,800397.5536891735,21371.04745264108,5000,1050.3648881912227,True,0.0,0.0,6.5667724609375e-05,0.0,0.0,0,0,True,0.0,0.0,1.1981317454917289,0.0,0.0,0,0,True,True,0.0,0.0,75.93048641631276,0.0,0.0,0,0,151.37139892578125,21.878781897225174,43.765201568603516,True,0.0,0.0,3.5151919419659876,0.0,0.0,0,0,797076.7527163036,32189.531606169418,764887.2211101342,,,,,,Joint CLDM distribution expert,,native-center direct paired random 200,20260748,False,,,,,,,,,,,,,,,,,,,
